locnum	cpvals	zscore
124	0.026268525487982	2.38166
125	0.0193533146744169	2.50645
126	0.236003493350579	1.27006
127	0.502994966457268	0.717841
128	0.571629596933223	-0.606238
129	0.869459217152251	-0.176137
130	0.432662414770944	0.840941
131	0.850178743611127	-0.202443
132	0.501682963329353	0.720048
133	0.0100647203355672	2.75825
134	0.998648676217969	0.00181515
135	0.144544900932136	1.56376
136	0.477661642495713	-0.761015
137	0.760449543115982	0.326766
138	0.366003712872089	-0.968844
139	0.041421683911064	2.1856
140	0.977459484502477	0.0302813
141	0.582421625451757	0.589302
142	0.639646728187977	-0.501785
143	0.0234418154094376	-2.42875
144	0.213796874960734	-1.33239
145	0.28319422957165	-1.15017
146	0.435466649413223	0.835826
147	0.922030367211147	0.104899
148	0.627345520978006	0.520298
149	0.658518180371109	0.47367
150	0.732335476402406	0.36656
151	0.721391680058577	-0.382185
152	0.729538390781696	0.370546
153	0.000820197992578069	-3.58595
154	0.522530041468407	-0.68533
155	0.972521989666309	-0.0369168
156	0.387539123138022	0.926086
157	0.987264746364079	0.0171072
158	0.336116266799259	-1.03088
159	0.863843759849837	0.183787
160	0.59302447528346	0.572805
161	0.823563794329922	-0.238961
162	0.774657393698493	-0.306829
163	0.810384999894629	0.257144
164	0.4336551713999	0.839128
165	0.0990661462231292	1.76774
166	0.661280716631411	-0.469582
167	0.628923235612359	0.517915
168	0.685039450676183	0.434697
169	0.529970423925655	0.673113
170	0.634063321875935	-0.510169
171	0.445895456460351	-0.816968
172	0.740432926343704	0.355049
173	0.818540738247463	0.245883
174	0.657902514382247	-0.474582
175	0.897530102625035	0.138022
176	0.163607347943887	1.49299
177	0.367224570893998	0.966379
178	0.112041148556579	1.7031
179	0.924836681977624	0.101112
180	0.370596615828441	0.959597
181	0.461403136674875	0.789384
182	0.00311213380145037	-3.16856
183	0.901453304527048	-0.13271
184	0.773431459720337	0.308545
185	0.498821542515931	0.724872
186	0.816872619409455	-0.248184
187	0.620271892783332	-0.531014
188	0.201982337356212	-1.36747
189	0.847197554675794	-0.206521
190	0.181889929088585	-1.43074
191	0.196502358826382	-1.38425
192	0.825560667891528	0.236212
193	0.312078019844832	1.0834
194	0.359536627842643	-0.981988
195	0.014741093298577	-2.61365
196	0.387428940018583	0.926301
197	0.782612302496714	0.295713
198	0.486167716585388	-0.746384
199	0.981678495378584	0.0246123
200	7.4140224026258e-06	-4.80298
201	0.978734429497303	0.0285681
202	0.840495378352433	-0.2157
203	0.502971171393434	-0.717881
204	0.953480048978935	-0.0625228
205	0.368551807747968	0.963705
206	0.773343608495014	-0.308668
207	0.145737549445104	1.55913
208	0.644470715891285	-0.494566
209	0.881177092023672	0.160202
210	0.645004222745853	-0.493769
211	0.521126235496291	0.687645
212	0.168237764865708	1.47675
213	0.485663728338818	0.747247
214	0.823695963973837	-0.238779
215	0.226392012685496	1.2965
216	0.49169788260538	0.736946
217	0.572801917270463	0.604391
218	0.0678675612297408	-1.95689
219	0.981507164029435	0.0248425
220	0.999633749141984	0.000491962
221	0.533408030965016	-0.667498
222	0.335568112638672	-1.03205
223	0.83405600294555	-0.224534
224	0.554854604331743	-0.632869
225	0.946602992626521	0.0717785
226	0.654710456650146	0.479316
227	0.958049338344557	-0.0563757
228	0.00194934129411358	3.32011
229	0.417470257269261	-0.868993
230	0.244808191741481	-1.2465
231	0.163649672524372	1.49284
232	0.6331834818136	0.511493
233	0.00127172431241693	3.45348
234	0.317386676426446	-1.07158
235	0.0346491080546876	-2.264
236	0.291444463502475	-1.13065
237	0.635795937040142	-0.507564
238	0.788090804702894	-0.288076
239	0.615618187226829	0.538093
240	0.200252679744446	-1.37273
241	0.953435456804809	0.0625828
242	0.809248821706103	0.258715
243	0.329132301393885	1.04588
244	0.465123613081492	-0.782844
245	0.200866352959525	-1.37086
246	0.00549318951246233	2.97581
247	0.471380262809279	-0.771911
248	0.837654849986857	0.219595
249	0.332426240816788	-1.03878
250	0.0940073032679538	1.79478
251	0.0451495130039516	2.14699
252	0.872764054162166	-0.171639
253	0.54336830798785	0.651331
254	0.355184122577229	-0.990918
255	0.30716841845081	-1.09445
256	0.515673921635632	-0.696667
257	0.229888822839274	-1.28679
258	0.554735166981945	0.63306
259	0.23053036087199	-1.28502
260	0.49707303807476	-0.727827
261	0.0621109793745873	-1.99935
262	0.61190578498062	-0.543757
263	0.717734871894356	-0.387424
264	0.902310351529451	0.13155
265	0.928168938113157	-0.0966169
266	0.121911670426253	-1.65778
267	0.391198245932911	0.918967
268	0.434529644276546	0.837533
269	0.310277051818014	-1.08744
270	0.342108098519622	-1.01817
271	0.0196466591269571	2.50042
272	0.315228274645149	-1.07637
273	0.000276651996384882	3.89713
274	0.591098143102322	0.575792
275	0.562343965751972	-0.620932
276	0.490679325549342	-0.73868
277	0.010966388751872	-2.72628
278	0.388731344677463	0.923762
279	0.574295783001534	0.60204
280	0.725316616577288	0.376572
281	0.901411932742447	-0.132766
282	0.0810224642283661	-1.86997
283	0.968630840854455	-0.0421471
284	0.273167204662395	-1.17442
285	0.90527911981013	-0.127533
286	0.424060613304516	0.856752
287	0.650622076825405	0.485393
288	0.21705616876186	-1.32296
289	0.336632150650017	-1.02978
290	0.937742770893635	0.0837113
291	0.357333295299616	0.9865
292	0.70610443883744	-0.404149
293	0.902371679097028	-0.131467
294	0.649689749187628	-0.486781
295	0.610845799848208	0.545377
296	0.46241579845959	-0.787601
297	0.426465992607903	0.852312
298	0.0501429146738899	2.09928
299	0.188503475083475	-1.40937
300	0.17027824395788	-1.4697
301	0.910448959951357	0.120542
302	0.79497364530217	-0.278502
303	0.0267846225276797	-2.37354
304	0.350613581520865	1.00037
305	0.38459435312959	-0.931845
306	0.00046483549222547	-3.75138
307	0.720684807199328	-0.383197
308	0.956765620065275	-0.0581025
309	0.580899301246825	0.591682
310	0.691503165423736	0.425287
311	0.78149094930349	-0.297278
312	0.825187938624829	-0.236725
313	0.272387892096559	1.17633
314	0.864991259331805	-0.182223
315	0.178484248957885	-1.44197
316	0.227518627775654	1.29336
317	0.484910901436882	-0.748537
318	0.0596994510256823	-2.01811
319	0.148585517288701	1.54819
320	0.0956750046956644	1.78574
321	0.593643548951615	0.571846
322	0.219298972266054	-1.31653
323	0.151643526936368	-1.53662
324	0.542844192927698	-0.652178
325	0.417367906543131	0.869184
326	0.820253208527012	-0.243522
327	0.349377327953028	1.00294
328	0.483169574817544	-0.751525
329	0.791543133956626	0.283271
330	0.810026239630343	0.25764
331	0.380182931626982	0.940523
332	0.542512651708382	0.652714
333	0.880349669225	0.161326
334	0.24390842521353	-1.24888
335	0.779558846852734	0.299976
336	0.537700667909999	-0.660512
337	0.737083756347613	0.359805
338	0.886307910977018	-0.153236
339	0.601677351039246	-0.559442
340	0.571382837972434	0.606627
341	0.29182016826925	-1.12977
342	0.207768110566736	1.35011
343	0.377774450050142	0.945287
344	0.832906907515469	-0.226112
345	0.177921779540447	1.44384
346	0.00169638341831902	-3.36401
347	0.0577586699023402	2.03367
348	0.607829319582008	-0.549994
349	0.307703523504068	-1.09324
350	0.336299112830539	-1.03049
351	0.789381442286771	-0.286279
352	0.0790566563710706	1.88219
353	0.79053179627784	-0.284678
354	0.372677973633273	0.95543
355	0.347415619357752	-1.00703
356	0.626620462499584	-0.521394
357	0.348757840486824	1.00423
358	0.886343282249637	0.153188
359	0.500645110669232	0.721796
360	0.916948593989149	0.11176
361	0.643814291916728	0.495547
362	0.409050468430978	0.884799
363	0.120584982491077	-1.6637
364	0.605332072531849	-0.553824
365	0.273866206255871	-1.17271
366	0.754617640954881	0.334982
367	0.372893164027134	-0.955
368	0.319790690952816	1.06627
369	0.222257451582828	-1.30812
370	0.0092271658108166	2.79032
371	0.848801191739094	-0.204327
372	0.588766163434049	0.579414
373	0.859828322383116	-0.189263
374	0.0288827479558518	-2.34186
375	0.0276021362911113	2.36095
376	0.704988419662223	-0.405759
377	0.000282232740558287	3.89161
378	0.444842213275209	-0.818861
379	0.74281611721083	-0.351669
380	0.0767870250183008	1.89661
381	0.594401170277681	0.570673
382	0.0107581477965144	-2.73345
383	0.29428306631329	1.12402
384	6.27073489871386e-05	4.28955
385	0.384048227917508	0.932916
386	0.0524264737833688	-2.07878
387	0.804518256296682	-0.265262
388	0.574133662482269	0.602295
389	0.0159628982403585	2.58266
390	0.527597341520833	0.677
391	0.367373327044698	-0.966079
392	0.51871974546983	-0.691621
393	0.737749533147993	-0.358859
394	0.935197116588701	-0.0871416
395	0.72881128723105	0.371583
396	0.258494309910802	-1.21103
397	0.998055647712083	-0.00261173
398	0.186731690305767	-1.41504
399	0.634506760668321	0.509502
400	0.532066545191648	-0.669687
401	0.394729506112581	0.912135
402	0.934925840378452	-0.0875072
403	0.992950118697484	0.00946979
404	0.194338567888394	1.39097
405	0.881401637527175	0.159897
406	0.570339272650851	-0.608273
407	0.793751035759896	-0.280201
408	0.545250881446278	0.648292
409	0.768030130122988	0.316115
410	0.1832005186118	1.42646
411	0.689062003189984	-0.428837
412	0.428295364802446	-0.848945
413	0.754917557758669	0.334559
414	0.00210434842305288	3.29573
415	0.957455341004296	0.0571747
416	0.835861190536628	-0.222056
417	0.482978050124422	-0.751854
418	0.839846138593679	0.21659
419	0.579648299945824	0.59364
420	0.207199638474321	1.3518
421	0.810850869024488	0.2565
422	0.25133755668198	-1.22941
423	0.177813648286426	1.4442
424	0.852764712604671	-0.198908
425	0.66806662642545	-0.459569
426	0.458310957964371	-0.794842
427	0.821340902189882	0.242023
428	0.889164864444692	0.14936
429	0.505367931836345	-0.713857
430	0.571013745702112	0.607209
431	0.461545050428246	-0.789134
432	0.680970393221589	-0.440638
433	0.21866246921481	-1.31835
434	0.512942079331899	0.701206
435	0.0519111399120895	2.08334
436	0.00179069456605229	3.34698
437	0.565739723360724	-0.615545
438	0.975190670461639	-0.0333302
439	0.406001643246872	0.89057
440	0.142316493493116	1.57249
441	0.467172391181756	-0.779255
442	0.944463917699114	0.0746585
443	0.923723527477721	-0.102614
444	0.622015946409697	-0.528367
445	0.827924377664465	-0.23296
446	0.87961216575031	-0.162328
447	0.286126001984635	1.14319
448	0.136655451391391	-1.59515
449	0.79815593332279	0.274083
450	0.64793405822548	-0.489397
451	0.557342499371202	-0.628895
452	0.557148230864054	0.629205
453	0.822050736900044	0.241045
454	0.0437293189275732	-2.16137
455	0.0319611212362736	2.29879
456	0.902415273746333	-0.131408
457	0.645519159870165	0.493
458	0.068453014875658	-1.95274
459	0.358360652364047	0.984394
460	0.503803757044016	-0.716482
461	0.265302411855029	1.19387
462	0.601874209875404	0.559139
463	0.529628199892764	-0.673673
464	0.279054423656998	-1.16011
465	0.804093741454809	0.26585
466	0.744731507835672	0.348955
467	0.459055460335274	-0.793526
468	0.852135447472001	-0.199768
469	0.0218979964608924	2.45659
470	0.251904803439067	1.22794
471	0.250094289393392	-1.23264
472	0.873775495674534	-0.170263
473	0.116045557685664	1.68435
474	0.355346314037615	-0.990584
475	0.430276009803917	0.845309
476	0.66226101413475	-0.468133
477	0.0853405073358296	-1.84395
478	0.925573431203863	0.100118
479	0.9458502609444	0.0727919
480	0.75635596930114	-0.332531
481	0.168742545875651	-1.475
482	0.8774966572834	0.165203
483	0.627268764165031	0.520414
484	0.0201752512807924	-2.48975
485	0.65427266316213	0.479966
486	0.559744744509733	-0.625066
487	0.0905799467538516	1.81377
488	0.761878376076979	0.324756
489	0.219256964113522	1.31665
490	0.101379721567413	-1.75574
491	0.136201058391689	-1.597
492	0.828566454547035	-0.232077
493	0.0211681770989768	2.47035
494	0.0505069803222384	2.09596
495	0.287950746374775	1.13887
496	0.385124614522388	0.930806
497	0.467581717204555	-0.778539
498	0.0562317921361468	-2.04622
499	0.561590761802436	0.622129
500	0.195028941608909	-1.38882
501	0.641584797799756	-0.498882
502	0.00841020766723192	2.82421
503	0.363625283380211	-0.973661
504	0.032983701608984	-2.28527
505	0.0557976670022663	-2.04984
506	0.636644681931532	-0.506289
507	0.956931617003815	0.0578792
508	0.775633684810795	0.305463
509	0.271386413876962	1.17879
510	0.14571171094369	1.55923
511	0.986998409701705	-0.017465
512	0.451099979968462	-0.807651
513	0.387333121861166	-0.926488
514	0.857380941066909	-0.192603
515	0.18655114545401	-1.41562
516	0.972751300326698	-0.0366086
517	0.446653020680296	-0.815608
518	0.0700061799082182	1.94187
519	0.592168975774304	0.574131
520	0.537563375130768	-0.660735
521	0.0764361755803419	1.89887
522	0.674415549538371	-0.450237
523	0.646539491330908	0.491477
524	0.657847844731101	-0.474663
525	0.27193569287898	-1.17744
526	0.41026616542506	-0.882505
527	0.502849231028045	0.718086
528	0.161767210425236	-1.49954
529	0.533297043855511	0.667679
530	0.315120383556485	1.07661
531	0.281519166906699	1.15418
532	0.707480576746535	-0.402165
533	0.850860377091771	0.201511
534	0.66935804453872	0.457668
535	0.269986155368144	1.18224
536	0.917169986722302	0.111461
537	0.636763877272331	0.50611
538	0.645050419519697	0.4937
539	0.317739064170595	1.0708
540	0.213343475094531	1.33371
541	0.0343781659261804	-2.2674
542	0.818992526190972	0.24526
543	0.889683192751497	-0.148657
544	0.251970460948432	1.22777
545	0.793284864776072	0.280849
546	0.653563690078023	0.481019
547	0.96312800318555	-0.0495455
548	0.478320312617826	-0.759877
549	0.338663091581745	1.02546
550	0.132821782046632	1.61091
551	0.72919759639926	-0.371032
552	0.463329561809221	-0.785994
553	0.637722442628087	0.504671
554	0.936530604341172	-0.0853446
555	0.363519351415068	0.973876
556	0.179141630921504	-1.43979
557	0.953099162196632	-0.0630353
558	0.826494479913502	0.234927
559	0.0663549741783177	-1.96775
560	0.809381873397536	0.258531
561	0.132703936632103	-1.6114
562	0.446409517640111	-0.816045
563	0.126168183159355	-1.63912
564	0.927326319607135	0.0977534
565	0.559518045408993	-0.625427
566	0.174604268861136	1.45496
567	0.75322206190241	-0.336951
568	0.182388233020377	-1.42911
569	0.188578743873056	1.40913
570	0.0504432192926318	2.09654
571	0.454525448263778	-0.801552
572	0.216934562979328	-1.32331
573	0.936010248165142	0.0860458
574	0.572353038319881	0.605098
575	0.248507041928534	-1.23678
576	0.883958442846993	-0.156425
577	0.780235429722247	-0.299031
578	0.353473284486128	0.994447
579	0.19441233604232	-1.39074
580	0.300015710983703	1.11076
581	0.572937185116242	0.604178
582	0.613807285270161	0.540854
583	0.0679603931706613	-1.95623
584	0.0236453104071229	2.4252
585	0.488598758364902	0.742228
586	0.202031821408291	1.36732
587	0.00377350672617361	3.10432
588	0.209931156805971	-1.34371
589	0.263154773201257	1.19925
590	0.192822873283897	1.39571
591	0.546826818453329	-0.645752
592	0.530094507879265	-0.67291
593	0.850086600025268	-0.202569
594	0.642252305487504	-0.497883
595	0.437807368288995	0.831571
596	0.826221941257511	0.235302
597	0.356653803124693	-0.987895
598	0.651862893034635	-0.483547
599	0.545412714303676	0.648031
600	0.945105227483346	0.073795
601	0.870544906553436	0.174659
602	0.44817257787717	-0.812884
603	0.421375384048956	-0.861726
604	0.0166156317551121	-2.56695
605	0.586752453161453	-0.582547
606	0.343984064612409	-1.01422
607	0.202021923890976	1.36735
608	0.143181215874351	1.56909
609	0.505547453854209	-0.713556
610	0.954229144845331	-0.0615149
611	0.788953320167678	-0.286875
612	0.124281361700453	-1.64733
613	0.376193657736315	-0.948424
614	0.767208424479575	0.317268
615	0.335577477957005	1.03203
616	0.381523691442088	0.937879
617	0.249426324856069	-1.23438
618	0.0944422504870573	1.79241
619	0.772689458253084	0.309584
620	0.781415014619645	0.297384
621	0.732925382801613	0.36572
622	0.754956556749071	-0.334504
623	0.0974850620770154	-1.77607
624	0.971789282276573	0.0379016
625	0.0301601858985745	2.32353
626	0.737160458427512	-0.359696
627	0.0266656364098731	2.3754
628	0.593456956510188	-0.572135
629	0.775847429868987	-0.305164
630	0.249526056336313	-1.23412
631	0.529717411759114	-0.673527
632	0.550107490756075	-0.640476
633	0.570807052901856	-0.607535
634	0.163844471891035	-1.49215
635	0.924921175107036	-0.100998
636	0.929911889333043	-0.0942664
637	0.977689955739268	0.0299716
638	0.769924679159626	-0.313458
639	0.830889210008696	-0.228884
640	0.732290537631115	0.366624
641	0.00793111995439536	-2.84548
642	0.871588220966419	0.173239
643	0.303575874045443	1.10261
644	0.357686270399879	0.985776
645	0.210848564737428	-1.34101
646	0.984960887587332	-0.0202023
647	0.467906003230567	0.777972
648	0.646219854317341	0.491954
649	0.267933359376597	-1.18732
650	0.0483416400344371	-2.11601
651	0.317562838257525	1.07119
652	0.645680573078482	0.492759
653	0.807912103554026	0.260564
654	0.583170677156488	-0.588132
655	0.253786542833575	-1.22308
656	0.83467220403891	0.223688
657	0.546654224158141	0.64603
658	0.806817265381982	0.262079
659	0.000725598132363645	3.62221
660	0.701342579123654	-0.411025
661	0.742545944900384	-0.352052
662	0.371435381622598	-0.957916
663	0.914467810945978	0.115111
664	0.534975972090808	-0.664943
665	0.460174616938313	-0.79155
666	0.760180217740089	0.327145
667	0.477324396568282	-0.761598
668	0.0876652123685817	1.83038
669	0.962622906717959	-0.0502247
670	0.898075008316402	-0.137284
671	0.118281707978669	1.6741
672	0.94815985818121	0.0696827
673	0.971336932129207	-0.0385096
674	0.658581650343598	0.473576
675	0.277144368891861	-1.16473
676	0.442177919312051	-0.823661
677	0.0342315034848017	-2.26925
678	0.0297150597618506	2.32984
679	0.59592291182859	-0.568319
680	0.484611114064655	-0.749051
681	0.022269954780792	-2.44973
682	0.697541370709199	0.416526
683	0.971173031868591	0.0387299
684	0.441238723078005	0.825357
685	0.385915987487178	-0.929257
686	0.709115982192348	-0.399809
687	0.284439206088247	1.1472
688	0.261130014460276	-1.20435
689	0.48228390077925	-0.753047
690	0.268602971838233	1.18566
691	0.747309964504662	0.345305
692	0.663600132527414	0.466155
693	0.644633359197293	0.494323
694	0.939633853701361	0.0811636
695	0.798425419586055	-0.273709
696	0.313124299327092	1.08106
697	0.383805658011706	-0.933392
698	0.00036990098124476	3.81615
699	0.110474395103769	1.71058
700	0.105817389686898	1.73332
701	0.628438419050866	-0.518647
702	0.34205595025493	-1.01828
703	0.882928798876555	0.157823
704	0.466609606905029	0.78024
705	0.612939725937486	-0.542178
706	0.603987555816206	-0.555889
707	0.614108174250764	0.540395
708	0.904202906226439	-0.128989
709	0.970394466577797	0.0397764
710	0.123927623827133	-1.64888
711	0.459424001777918	0.792875
712	0.0559628317941275	2.04846
713	0.993732276107906	-0.00841913
714	0.132925264148018	-1.61048
715	0.288781222420271	-1.13691
716	0.945150829793577	0.0737336
717	0.584498303847091	0.58606
718	0.679982093072576	0.442083
719	0.132538128346077	1.61209
720	0.160006541321688	-1.50586
721	0.698976389598603	0.414448
722	0.789056034937543	0.286732
723	0.971106519808307	0.0388193
724	0.623444660188166	0.526201
725	0.54279346553001	0.65226
726	0.751379064722641	-0.339553
727	0.0109649242680359	-2.72633
728	0.900899240384391	0.13346
729	0.616421085678813	0.53687
730	0.845499588021665	-0.208845
731	0.265210351983567	1.1941
732	0.25890737881042	1.20998
733	0.903514103505381	-0.129921
734	0.758025243889678	0.330179
735	0.162537875330658	-1.49679
736	0.924983433744397	0.100914
737	0.0128033202679192	-2.66779
738	0.981112107866463	0.0253733
739	0.776063336762551	0.304862
740	0.7602121941668	-0.3271
741	0.433048299960974	-0.840236
742	0.0715822756850017	1.93104
743	0.438499136347293	-0.830316
744	0.157903021207287	-1.51348
745	0.51782604208839	-0.6931
746	0.806496473522043	0.262523
747	0.836498093864993	-0.221182
748	0.635362762181032	-0.508215
749	0.000270281671394202	3.90356
750	0.462165783566081	0.788041
751	0.371645132068576	0.957496
752	0.847190246925253	-0.206531
753	0.892485778260337	0.144857
754	0.836225538563619	-0.221556
755	0.399694150140204	0.902592
756	0.000141304525010652	4.07894
757	0.633665203176805	-0.510768
758	0.640743309187343	-0.500142
759	0.961105774804452	-0.0522649
760	0.579972110054329	0.593133
761	0.827246794972419	-0.233892
762	0.0275154258825502	-2.36227
763	0.51171854634828	0.703243
764	0.0861143592162898	-1.8394
765	0.784474817111356	0.293115
766	0.351675983698012	0.998166
767	0.832551619344365	-0.2266
768	0.967237352075748	0.0440204
769	0.293244814272286	-1.12644
770	0.573888933356468	-0.60268
771	0.93362506667529	-0.0892604
772	0.078684687082836	-1.88453
773	0.471195330270001	0.772233
774	0.0100003139328498	-2.76063
775	0.422405321683014	0.859816
776	0.0238804974774455	-2.42113
777	0.732023030511931	-0.367005
778	0.349223591526193	-1.00326
779	0.552644866185629	0.636406
780	0.952475422882241	0.0638746
781	0.793397084380359	0.280693
782	0.479435044697226	-0.757953
783	0.730654410048001	0.368955
784	0.771705680659645	-0.310962
785	0.202857857003574	-1.36482
786	0.61626217642829	0.537112
787	0.531783023812457	-0.67015
788	0.79198530020232	0.282656
789	0.880598471285514	-0.160988
790	0.75167079024164	-0.339141
791	0.995607352352385	0.0059004
792	0.107162866370658	-1.72667
793	0.565417817366116	0.616055
794	0.981826978269879	0.0244128
795	0.631331137203183	0.514283
796	0.0178197284630539	2.53934
797	0.8338382446409	0.224833
798	0.100441453912083	-1.76058
799	0.856554708694402	0.193731
800	0.321709697744584	1.06205
801	0.0797760015569732	1.87769
802	0.825539596376751	0.236241
803	0.852496165881574	0.199275
804	0.407763982748435	0.887231
805	0.209819227644563	-1.34404
806	0.244029266886101	1.24856
807	0.423761581030114	-0.857305
808	0.214295728619714	1.33094
809	0.593569296147493	-0.571961
810	0.624399245035805	-0.524755
811	7.97149710376717e-07	5.29022
812	0.782284806223816	0.29617
813	0.217438677597379	1.32186
814	0.607056181834196	0.551179
815	0.406196706560418	-0.8902
816	0.188556788186669	1.4092
817	1.0163939747473e-05	4.73033
818	0.144763291341695	1.56291
819	0.0116041370805621	2.70505
820	0.948143737306339	0.0697044
821	0.496784597855264	-0.728315
822	0.0196466591269571	-2.50042
823	0.173670002459349	1.45812
824	0.144647641417843	-1.56336
825	0.115326275174684	1.68768
826	0.441835556204966	0.824279
827	0.00327167190141856	3.152
828	0.0360024111359293	-2.24735
829	0.837974896906595	-0.219156
830	0.862600470556521	-0.185482
831	0.117429115020515	-1.67799
832	0.828560636801052	-0.232085
833	0.0659544190683914	-1.97066
834	0.526150642388753	-0.679374
835	0.640234632833966	0.500904
836	0.921202069553901	-0.106017
837	0.86961786823007	-0.175921
838	0.387519647522575	-0.926124
839	0.0846160343008224	-1.84824
840	0.681927069527783	0.43924
841	0.529823742725751	-0.673353
842	0.0234549533905038	-2.42852
843	0.449737027413978	0.810085
844	0.720228120996798	0.383851
845	0.0620548152645353	1.99978
846	0.0877397033875065	-1.82995
847	0.952389886724502	-0.0639897
848	0.859870833786574	0.189205
849	0.931307605369659	0.0923845
850	0.700861916793195	-0.41172
851	0.7433142201919	0.350963
852	0.273759846583839	-1.17297
853	0.790417530795377	0.284837
854	0.166741671022692	1.48196
855	0.0264810312264083	2.3783
856	0.516857707132057	-0.694704
857	0.619909776508155	0.531564
858	0.268788730284168	-1.1852
859	0.335600891989112	1.03198
860	0.119112625212721	-1.67033
861	0.121441998671494	-1.65987
862	0.670894617255185	-0.455408
863	0.996136261305016	0.00518994
864	0.988024684469517	0.0160863
865	0.960553077357344	0.0530082
866	0.647172256649588	-0.490533
867	0.821135527381106	-0.242306
868	0.39635321046578	0.909006
869	0.256185659331174	-1.21692
870	0.0419945874271872	-2.17948
871	0.600573401548367	-0.561142
872	0.121709245635357	-1.65868
873	0.749840306217666	0.341727
874	0.725651197378067	0.376094
875	0.00212511394949349	-3.29259
876	0.887270384876185	0.15193
877	0.996254645552841	0.00503092
878	0.888566228426634	-0.150172
879	0.991126325796881	0.0119197
880	0.289681307948448	-1.13479
881	0.00380991022055787	-3.10109
882	0.329321937394533	-1.04547
883	0.150965464347004	1.53917
884	0.2296644038803	-1.28741
885	0.0796910032606912	-1.87822
886	0.239914351507731	1.25952
887	0.533509830511147	-0.667332
888	0.869321136231835	-0.176325
889	0.523966778491969	-0.682964
890	0.595647392865474	0.568745
